t,active_cpu_fog,fog_capacity,pressure,worst_fog_pressure,predicted_pressure,prediction_uncertainty,lstm_fallback_used,dqn_fallback_used_tasks,scale_decision,offload_ratio,offload_reason,tasks_on_fog,tasks_on_cloud,tasks_placed_fog,tasks_placed_cloud,fog_nodes_used_tick,cloud_nodes_used_tick,scale_up_total,scale_down_total,energy_joules_cumul
0,91,415,0.21927710843373494,0.8181818181818182,0.21927710843373494,0.1,1,2,none,0.0,,2,0,2,0,2,0,0,0,624.3062200956938
1,157,415,0.3783132530120482,0.8181818181818182,0.3783132530120482,0.1,1,1,none,0.0,,3,0,1,0,1,0,0,0,1352.8229665071772
2,183,415,0.44096385542168676,0.8181818181818182,0.44096385542168676,0.1,1,2,none,0.0,,5,0,2,0,2,0,0,0,2127.457359977484
3,188,415,0.4530120481927711,0.8181818181818182,0.4530120481927711,0.1,1,2,none,0.0,,6,0,2,0,2,0,0,0,2912.091753447791
4,98,415,0.236144578313253,0.8181818181818182,0.236144578313253,0.1,1,2,none,0.0,,5,0,2,0,2,0,0,0,3550.1626794258373
5,99,415,0.2385542168674699,0.8181818181818182,0.2385542168674699,0.1,1,1,none,0.0,,6,0,1,0,1,0,0,0,4191.233605403884
6,29,415,0.06987951807228916,0.2,0.06987951807228916,0.1,1,3,none,0.0,,6,0,3,0,3,0,0,0,4738.816493104419
7,145,415,0.3493975903614458,0.8727272727272727,0.3493975903614458,0.1,1,3,none,0.0,,9,0,3,0,2,0,0,0,5454.607936954687
8,208,415,0.5012048192771085,0.8727272727272727,0.5012048192771085,0.1,1,4,none,0.0,,10,1,3,1,3,1,0,0,6306.792569659443
9,219,415,0.5277108433734939,0.68,0.5277108433734939,0.1,1,5,none,0.0,,8,2,4,1,2,1,0,0,7182.349845201239
10,212,415,0.5108433734939759,0.68,1.0562256467099986,0.25738854054895605,0,6,none,0.46983983396895335,demand/capacity=1.18,13,2,6,0,2,0,0,0,8056.543484379398
11,147,415,0.3542168674698795,0.5368421052631579,1.0562256467099986,0.25738854054895605,0,2,none,0.46983983396895335,demand/capacity=1.18,10,1,1,1,1,1,0,0,8796.88263439347
12,193,415,0.4650602409638554,0.8631578947368421,1.0562256467099986,0.25738854054895605,0,4,none,0.46983983396895335,demand/capacity=1.18,10,2,3,1,2,1,0,0,9622.666479031805
13,154,415,0.3710843373493976,0.8631578947368421,1.0562256467099986,0.25738854054895605,0,2,none,0.46983983396895335,demand/capacity=1.18,5,2,2,0,2,0,0,0,10372.685617787785
14,173,415,0.41686746987951806,0.8631578947368421,1.0562256467099986,0.25738854054895605,0,2,none,0.46983983396895335,demand/capacity=1.18,7,0,2,0,2,0,0,0,11161.704756543766
15,86,415,0.20722891566265061,0.43157894736842106,1.0562256467099986,0.25738854054895605,0,4,none,0.46983983396895335,demand/capacity=1.18,8,1,3,1,2,1,0,0,11804.81058260625
16,85,415,0.20481927710843373,0.42105263157894735,1.0562256467099986,0.25738854054895605,0,0,none,0.46983983396895335,demand/capacity=1.18,7,1,2,0,1,0,0,0,12444.428370391219
17,97,415,0.23373493975903614,0.42105263157894735,1.0562256467099986,0.25738854054895605,0,0,none,0.46983983396895335,demand/capacity=1.18,8,0,2,0,2,0,0,0,13102.163805235014
18,75,415,0.18072289156626506,0.29411764705882354,1.0562256467099986,0.25738854054895605,0,0,none,0.46983983396895335,demand/capacity=1.18,7,1,2,1,1,1,0,0,13722.812552772306
19,29,415,0.06987951807228916,0.24210526315789474,1.0562256467099986,0.25738854054895605,0,0,none,0.46983983396895335,demand/capacity=1.18,4,1,1,0,1,0,0,0,14270.491978609627
20,144,415,0.3469879518072289,0.6090909090909091,0.7144578313253012,0.2044951752757475,0,0,none,0.0,low pressure,7,1,4,1,4,1,0,0,15001.289051505772
21,160,415,0.3855421686746988,0.6090909090909091,0.7144578313253012,0.2044951752757475,0,0,none,0.0,low pressure,6,2,1,1,1,1,0,0,15757.349282296653
22,146,415,0.35180722891566263,0.6090909090909091,0.7144578313253012,0.2044951752757475,0,0,none,0.0,low pressure,6,2,1,1,1,1,0,0,16488.70363073459
23,51,415,0.12289156626506025,0.4105263157894737,0.7144578313253012,0.2044951752757475,0,0,none,0.0,low pressure,3,2,0,0,0,0,0,0,17072.694342808896
24,70,415,0.1686746987951807,0.24210526315789474,0.7144578313253012,0.2044951752757475,0,0,none,0.0,low pressure,5,0,4,0,3,0,0,0,17688.967351533916
25,104,415,0.25060240963855424,0.4588235294117647,0.7144578313253012,0.2044951752757475,0,0,none,0.0,low pressure,7,0,3,0,2,0,0,0,18372.65212496482
26,107,415,0.25783132530120484,0.4588235294117647,0.7144578313253012,0.2044951752757475,0,0,none,0.0,low pressure,8,0,1,0,1,0,0,0,19065.336898395726
27,104,415,0.25060240963855424,0.4588235294117647,0.7144578313253012,0.2044951752757475,0,0,none,0.0,low pressure,11,0,7,0,3,0,0,0,19746.94033211371
28,120,415,0.2891566265060241,0.4235294117647059,0.7144578313253012,0.2044951752757475,0,0,none,0.0,low pressure,11,0,3,0,2,0,0,0,20455.249648184636
29,92,415,0.2216867469879518,0.4235294117647059,0.7144578313253012,0.2044951752757475,0,0,none,0.0,low pressure,9,0,0,0,0,0,0,0,21115.085280045034
31,73,365,0.2,0.29411764705882354,0.7665060240963855,0.1920497952037471,0,0,down,0.0,low pressure,4,1,1,1,1,1,0,1,22237.528567407826
32,48,365,0.13150684931506848,0.29411764705882354,0.7665060240963855,0.1920497952037471,0,0,down,0.0,low pressure,3,1,0,0,0,0,0,1,22725.540951308754
33,107,365,0.29315068493150687,0.7363636363636363,0.7665060240963855,0.1920497952037471,0,0,down,0.0,low pressure,3,0,3,0,3,0,0,1,23277.23388685618
34,110,365,0.3013698630136986,0.7363636363636363,0.7665060240963855,0.1920497952037471,0,0,down,0.0,low pressure,4,0,1,0,1,0,0,1,23834.926822403602
35,216,365,0.5917808219178082,0.7363636363636363,0.7665060240963855,0.1920497952037471,0,0,down,0.0,low pressure,8,0,5,0,3,0,0,1,24581.672389529973
36,252,365,0.6904109589041096,0.9,0.7665060240963855,0.1920497952037471,0,0,down,0.0,low pressure,13,0,6,0,2,0,0,1,25388.9634112018
37,231,365,0.6328767123287671,0.9,0.7665060240963855,0.1920497952037471,0,0,down,0.0,low pressure,12,0,2,0,1,0,0,1,26154.489726991273
38,131,365,0.3589041095890411,0.9,0.7665060240963855,0.1920497952037471,0,0,down,0.0,low pressure,10,0,1,0,1,0,0,1,26751.38446383338
39,37,365,0.10136986301369863,0.21176470588235294,0.7665060240963855,0.1920497952037471,0,0,down,0.0,low pressure,6,0,2,0,2,0,0,1,27215.225724739656
40,121,365,0.3315068493150685,0.4631578947368421,0.9227714831448852,0.2695588669457341,0,0,none,0.0,low pressure,7,0,4,0,3,0,0,1,27812.82775119617
41,198,365,0.5424657534246575,0.6,0.9227714831448852,0.2695588669457341,0,0,none,0.0,low pressure,10,0,4,0,4,0,0,1,28536.458767238953
42,168,365,0.4602739726027397,0.6,0.9227714831448852,0.2695588669457341,0,0,none,0.0,low pressure,11,0,4,0,1,0,0,1,29207.5068955812
43,89,365,0.24383561643835616,0.38666666666666666,0.9227714831448852,0.2695588669457341,0,0,none,0.0,low pressure,9,0,2,0,1,0,0,1,29762.430622009568
44,48,365,0.13150684931506848,0.24,0.9227714831448852,0.2695588669457341,0,0,none,0.0,low pressure,8,0,2,0,2,0,0,1,30244.828032648464
45,83,365,0.2273972602739726,0.5894736842105263,0.9227714831448852,0.2695588669457341,0,0,none,0.0,low pressure,7,0,1,0,1,0,0,1,30775.751759076833
46,179,365,0.4904109589041096,0.6,0.9227714831448852,0.2695588669457341,0,0,none,0.0,low pressure,6,0,3,0,3,0,0,1,31458.996341120175
47,186,365,0.5095890410958904,0.6,0.9227714831448852,0.2695588669457341,0,0,none,0.0,low pressure,7,0,3,0,2,0,0,1,32158.346186321414
48,171,365,0.4684931506849315,0.6,0.9227714831448852,0.2695588669457341,0,0,none,0.0,low pressure,8,0,2,0,1,0,0,1,32834.01182099634
49,84,365,0.23013698630136986,0.37894736842105264,0.9227714831448852,0.2695588669457341,0,0,none,0.0,low pressure,6,0,1,0,1,0,0,1,33368.356600056286
50,195,365,0.5342465753424658,0.9636363636363636,1.084637920111944,0.2642063579173558,0,0,up,0.2330277666362135,demand/capacity=1.07,9,1,5,1,3,1,1,1,34067.2735716296
51,247,415,0.5951807228915663,0.8526315789473684,1.084637920111944,0.2642063579173558,0,0,up,0.2330277666362135,demand/capacity=1.07,9,2,4,1,3,1,1,1,34989.15226569096
52,247,415,0.5951807228915663,0.8526315789473684,1.084637920111944,0.2642063579173558,0,0,up,0.2330277666362135,demand/capacity=1.07,9,2,0,0,0,0,1,1,35911.030959752316
53,114,415,0.2746987951807229,0.8526315789473684,1.084637920111944,0.2642063579173558,0,0,up,0.2330277666362135,demand/capacity=1.07,4,1,0,0,0,0,1,1,36626.92569659442
54,102,415,0.2457831325301205,0.6,1.084637920111944,0.2642063579173558,0,0,up,0.2330277666362135,demand/capacity=1.07,3,0,3,0,3,0,1,1,37278.411764705874
55,145,415,0.3493975903614458,0.6,1.084637920111944,0.2642063579173558,0,0,up,0.2330277666362135,demand/capacity=1.07,6,1,3,1,3,1,1,1,38000.47678018575
56,216,415,0.5204819277108433,0.6705882352941176,1.084637920111944,0.2642063579173558,0,0,up,0.2330277666362135,demand/capacity=1.07,8,2,3,1,2,1,1,1,38857.012383900925
57,243,415,0.5855421686746988,0.9181818181818182,1.084637920111944,0.2642063579173558,0,0,up,0.2330277666362135,demand/capacity=1.07,9,4,3,2,2,2,1,1,39752.906839290736
58,291,415,0.7012048192771084,0.9473684210526315,1.084637920111944,0.2642063579173558,0,0,up,0.2330277666362135,demand/capacity=1.07,8,4,1,1,1,1,1,1,40723.32761047002
59,237,415,0.5710843373493976,0.9473684210526315,1.084637920111944,0.2642063579173558,0,0,up,0.2330277666362135,demand/capacity=1.07,6,3,2,1,2,1,1,1,41593.92485223754
60,192,415,0.46265060240963857,0.9473684210526315,1.0868967740221023,0.2628636083263012,0,0,none,0.11619164118097203,demand/capacity=1.01,8,4,5,2,2,2,1,1,42404.79482127779
61,211,415,0.5084337349397591,0.9333333333333333,1.0868967740221023,0.2628636083263012,0,0,none,0.11619164118097203,demand/capacity=1.01,14,3,8,0,3,0,1,1,43266.03321137067
62,305,415,0.7349397590361446,0.9333333333333333,1.0868967740221023,0.2628636083263012,0,0,none,0.11619164118097203,demand/capacity=1.01,21,2,10,1,3,1,1,1,44317.747537292424
63,379,415,0.9132530120481928,0.990909090909091,1.0868967740221023,0.2628636083263012,0,0,none,0.11619164118097203,demand/capacity=1.01,28,3,9,2,4,2,1,1,45490.356037151694
64,352,415,0.8481927710843373,0.990909090909091,1.0868967740221023,0.2628636083263012,0,0,none,0.11619164118097203,demand/capacity=1.01,29,3,7,1,2,1,1,1,46615.54348437939
65,311,415,0.7493975903614458,0.9181818181818182,1.0868967740221023,0.2628636083263012,0,0,none,0.11619164118097203,demand/capacity=1.01,23,3,7,1,3,1,1,1,47669.066422741336
66,346,415,0.8337349397590361,0.8941176470588236,1.0868967740221023,0.2628636083263012,0,0,none,0.11619164118097203,demand/capacity=1.01,21,9,6,7,2,2,1,1,48775.724739656616
67,297,415,0.7156626506024096,0.8636363636363636,1.0868967740221023,0.2628636083263012,0,0,none,0.11619164118097203,demand/capacity=1.01,20,11,6,3,2,2,1,1,49800.48072051786
68,345,415,0.8313253012048193,0.9818181818181818,1.0868967740221023,0.2628636083263012,0,0,none,0.11619164118097203,demand/capacity=1.01,21,11,10,2,4,2,1,1,50899.60793695467
69,363,415,0.8746987951807229,0.9818181818181818,1.0868967740221023,0.2628636083263012,0,0,none,0.11619164118097203,demand/capacity=1.01,25,6,8,3,4,2,1,1,52048.558682803254
70,367,415,0.8843373493975903,0.9866666666666667,1.5107996048428012,0.2978100681679549,0,0,up,0.44199605034911826,demand/capacity=1.17,25,8,7,3,2,2,2,1,53201.51871657753
71,225,515,0.4368932038834951,0.9733333333333334,1.5107996048428012,0.2978100681679549,0,0,up,0.44199605034911826,demand/capacity=1.17,20,7,3,3,2,2,2,1,54211.717984801566
72,220,515,0.42718446601941745,0.7333333333333333,1.5107996048428012,0.2978100681679549,0,0,up,0.44199605034911826,demand/capacity=1.17,17,10,7,4,5,2,2,1,55178.82212215028
73,217,515,0.42135922330097086,0.6823529411764706,1.5107996048428012,0.2978100681679549,0,0,up,0.44199605034911826,demand/capacity=1.17,13,16,2,11,2,2,2,1,56131.926259499
74,223,515,0.4330097087378641,0.6705882352941176,1.5107996048428012,0.2978100681679549,0,0,up,0.44199605034911826,demand/capacity=1.17,14,21,4,7,3,2,2,1,57105.26569096537
75,212,515,0.4116504854368932,0.9181818181818182,1.5107996048428012,0.2978100681679549,0,0,up,0.44199605034911826,demand/capacity=1.17,12,14,5,2,2,2,2,1,58041.65859836756
76,206,515,0.4,0.9181818181818182,1.5107996048428012,0.2978100681679549,0,0,up,0.44199605034911826,demand/capacity=1.17,14,9,6,0,5,0,2,1,58964.36110329298
77,235,515,0.4563106796116505,0.9181818181818182,1.5107996048428012,0.2978100681679549,0,0,up,0.44199605034911826,demand/capacity=1.17,16,8,4,5,4,2,2,1,59940.887137630154
78,217,515,0.42135922330097086,0.5,1.5107996048428012,0.2978100681679549,0,0,up,0.44199605034911826,demand/capacity=1.17,16,8,6,3,3,2,2,1,60902.31902617504
79,237,515,0.4601941747572815,0.8315789473684211,1.5107996048428012,0.2978100681679549,0,0,up,0.44199605034911826,demand/capacity=1.17,17,9,6,2,3,2,2,1,61889.14410357442
80,215,515,0.4174757281553398,0.6,0.9867244965563098,0.20340693958675718,0,0,none,0.05964363496351033,demand/capacity=0.98,17,10,8,7,4,2,2,1,62849.63453419643
81,285,515,0.5533980582524272,0.65,0.9867244965563098,0.20340693958675718,0,0,none,0.05964363496351033,demand/capacity=0.98,22,11,9,2,5,2,2,1,63934.30790880944
82,336,515,0.6524271844660194,0.8,0.9867244965563098,0.20340693958675718,0,0,none,0.05964363496351033,demand/capacity=0.98,28,9,10,1,5,1,2,1,65119.77849704473
83,359,515,0.6970873786407767,1.0,0.9867244965563098,0.20340693958675718,0,0,none,0.05964363496351033,demand/capacity=0.98,24,3,6,0,2,0,2,1,66312.48437939768
84,361,515,0.7009708737864078,1.0,0.9867244965563098,0.20340693958675718,0,0,none,0.05964363496351033,demand/capacity=0.98,23,2,6,1,4,1,2,1,67529.59893048127
85,370,515,0.7184466019417476,1.0,0.9867244965563098,0.20340693958675718,0,0,none,0.05964363496351033,demand/capacity=0.98,21,3,8,2,4,2,2,1,68759.07725865464
86,390,515,0.7572815533980582,0.9090909090909091,0.9867244965563098,0.20340693958675718,0,0,none,0.05964363496351033,demand/capacity=0.98,22,4,10,1,4,1,2,1,70027.94863495635
87,356,515,0.6912621359223301,0.9090909090909091,0.9867244965563098,0.20340693958675718,0,0,none,0.05964363496351033,demand/capacity=0.98,22,2,4,0,2,0,2,1,71233.025893611
88,304,515,0.5902912621359223,0.9263157894736842,0.9867244965563098,0.20340693958675718,0,0,none,0.05964363496351033,demand/capacity=0.98,21,1,7,0,2,0,2,1,72330.48395721923
89,387,515,0.7514563106796116,0.9263157894736842,0.9867244965563098,0.20340693958675718,0,0,none,0.05964363496351033,demand/capacity=0.98,20,3,9,3,3,2,2,1,73576.08907965098
90,439,515,0.8524271844660194,0.9294117647058824,1.4305728629246914,0.272060010249196,0,0,up,0.35303416024727774,demand/capacity=1.13,25,4,9,1,4,1,3,1,74942.31184914155
91,338,595,0.5680672268907563,0.9294117647058824,1.4305728629246914,0.272060010249196,0,0,up,0.35303416024727774,demand/capacity=1.13,25,5,7,3,3,2,3,1,76268.63629327327
92,281,595,0.4722689075630252,0.8,1.4305728629246914,0.272060010249196,0,0,up,0.35303416024727774,demand/capacity=1.13,19,4,3,0,2,0,3,1,77484.94061356598
93,299,595,0.5025210084033613,0.7764705882352941,1.4305728629246914,0.272060010249196,0,0,up,0.35303416024727774,demand/capacity=1.13,15,6,7,5,5,2,3,1,78674.75211089218
94,316,595,0.5310924369747899,0.91,1.4305728629246914,0.272060010249196,0,0,up,0.35303416024727774,demand/capacity=1.13,12,12,2,7,1,2,3,1,79890.62341683083
95,259,595,0.43529411764705883,0.91,1.4305728629246914,0.272060010249196,0,0,up,0.35303416024727774,demand/capacity=1.13,10,15,1,3,1,2,3,1,81005.98195187164
96,261,595,0.43865546218487395,0.91,1.4305728629246914,0.272060010249196,0,0,up,0.35303416024727774,demand/capacity=1.13,10,9,7,0,5,0,3,1,82118.37996059666
97,274,595,0.46050420168067224,0.7636363636363637,1.4305728629246914,0.272060010249196,0,0,up,0.35303416024727774,demand/capacity=1.13,16,7,7,2,4,2,3,1,83269.02061638051
98,305,595,0.5126050420168067,0.7636363636363637,1.4305728629246914,0.272060010249196,0,0,up,0.35303416024727774,demand/capacity=1.13,16,7,2,5,2,2,3,1,84476.6171545173
99,284,595,0.4773109243697479,0.9090909090909091,1.4305728629246914,0.272060010249196,0,0,up,0.35303416024727774,demand/capacity=1.13,14,8,6,2,5,2,3,1,85639.2273079088
100,272,595,0.45714285714285713,0.9090909090909091,1.043866137253178,0.21026393647038136,0,0,none,0.13707795088790053,demand/capacity=1.02,15,6,7,1,4,1,3,1,86783.33010835912
101,348,595,0.584873949579832,0.9454545454545454,1.043866137253178,0.21026393647038136,0,0,none,0.13707795088790053,demand/capacity=1.02,20,5,9,2,5,2,3,1,88057.0136152547
102,360,595,0.6050420168067226,0.9454545454545454,1.043866137253178,0.21026393647038136,0,0,none,0.13707795088790053,demand/capacity=1.02,21,3,7,1,4,1,3,1,89364.29193639178
103,371,595,0.6235294117647059,0.9454545454545454,1.043866137253178,0.21026393647038136,0,0,none,0.13707795088790053,demand/capacity=1.02,20,3,7,2,4,2,3,1,90694.03891077962
104,208,595,0.3495798319327731,0.7,1.043866137253178,0.21026393647038136,0,0,none,0.13707795088790053,demand/capacity=1.02,18,3,3,0,2,0,3,1,91782.86342527441
105,204,595,0.34285714285714286,0.6375,1.043866137253178,0.21026393647038136,0,0,none,0.13707795088790053,demand/capacity=1.02,15,1,6,0,5,0,3,1,92821.9197509147
106,332,595,0.5579831932773109,0.95,1.043866137253178,0.21026393647038136,0,0,none,0.13707795088790053,demand/capacity=1.02,19,1,9,1,5,1,3,1,94067.83946664789
107,379,595,0.6369747899159663,0.95,1.043866137253178,0.21026393647038136,0,0,none,0.13707795088790053,demand/capacity=1.02,21,2,5,1,3,1,3,1,95424.51037855331
108,361,595,0.6067226890756302,0.95,1.043866137253178,0.21026393647038136,0,0,none,0.13707795088790053,demand/capacity=1.02,20,3,5,2,3,2,3,1,96746.40223050941
109,184,595,0.3092436974789916,0.7363636363636363,1.043866137253178,0.21026393647038136,0,0,none,0.13707795088790053,demand/capacity=1.02,15,3,5,1,3,1,3,1,97757.07349423021
110,307,595,0.5159663865546219,0.9263157894736842,1.0933735638736837,0.2522807909055876,0,0,none,0.23756544282916403,demand/capacity=1.07,19,4,9,2,6,2,3,1,98956.6959963411
111,283,595,0.4756302521008403,0.7052631578947368,1.0933735638736837,0.2522807909055876,0,0,none,0.23756544282916403,demand/capacity=1.07,22,2,6,0,3,0,3,1,100150.67196735152
112,282,595,0.47394957983193275,0.6947368421052632,1.0933735638736837,0.2522807909055876,0,0,none,0.23756544282916403,demand/capacity=1.07,19,1,5,1,3,1,3,1,101345.6351674641
113,278,595,0.4672268907563025,0.6,1.0933735638736837,0.2522807909055876,0,0,none,0.23756544282916403,demand/capacity=1.07,19,1,8,0,5,0,3,1,102529.75956937797
114,280,595,0.47058823529411764,0.6,1.0933735638736837,0.2522807909055876,0,0,none,0.23756544282916403,demand/capacity=1.07,18,2,3,1,3,1,3,1,103706.97488038275
115,314,595,0.5277310924369748,0.6533333333333333,1.0933735638736837,0.2522807909055876,0,0,none,0.23756544282916403,demand/capacity=1.07,19,6,8,5,4,2,3,1,104954.81519138753
116,233,595,0.3915966386554622,0.57,1.0933735638736837,0.2522807909055876,0,0,none,0.23756544282916403,demand/capacity=1.07,14,6,4,0,3,0,3,1,106068.71801998309
117,321,595,0.5394957983193277,0.6533333333333333,1.0933735638736837,0.2522807909055876,0,0,none,0.23756544282916403,demand/capacity=1.07,20,3,8,1,5,1,3,1,107330.87682943989
118,209,595,0.35126050420168065,0.47058823529411764,1.0933735638736837,0.2522807909055876,0,0,none,0.23756544282916403,demand/capacity=1.07,16,1,5,0,3,0,3,1,108395.0165001407
119,341,595,0.573109243697479,0.8909090909090909,1.0933735638736837,0.2522807909055876,0,0,none,0.23756544282916403,demand/capacity=1.07,26,3,13,2,7,2,3,1,109672.36648606809
120,289,595,0.4857142857142857,0.6736842105263158,1.075883072201075,0.22034116217640018,0,0,none,0.2962009087665103,demand/capacity=1.10,21,6,2,4,2,2,3,1,110844.7747326203
121,288,595,0.48403361344537815,0.8666666666666667,1.075883072201075,0.22034116217640018,0,0,none,0.2962009087665103,demand/capacity=1.10,20,7,7,2,4,2,3,1,112045.23736982829
122,299,595,0.5025210084033613,0.6933333333333334,1.075883072201075,0.22034116217640018,0,0,none,0.2962009087665103,demand/capacity=1.10,16,5,6,0,3,0,3,1,113261.03022094003
123,349,595,0.5865546218487395,0.8947368421052632,1.075883072201075,0.22034116217640018,0,0,none,0.2962009087665103,demand/capacity=1.10,22,3,9,1,2,1,3,1,114556.2781804109
124,327,595,0.5495798319327732,0.8947368421052632,1.075883072201075,0.22034116217640018,0,0,none,0.2962009087665103,demand/capacity=1.10,23,5,8,4,5,2,3,1,115808.91851956092
125,309,595,0.519327731092437,0.8947368421052632,1.075883072201075,0.22034116217640018,0,0,none,0.2962009087665103,demand/capacity=1.10,19,8,2,4,2,2,3,1,117016.18385871094
126,330,595,0.5546218487394958,0.8210526315789474,1.075883072201075,0.22034116217640018,0,0,none,0.2962009087665103,demand/capacity=1.10,17,7,5,0,4,0,3,1,118277.38186039965
127,298,595,0.5008403361344538,0.8105263157894737,1.075883072201075,0.22034116217640018,0,0,none,0.2962009087665103,demand/capacity=1.10,18,4,10,0,5,0,3,1,119476.52029974668
128,311,595,0.5226890756302521,0.8105263157894737,1.075883072201075,0.22034116217640018,0,0,none,0.2962009087665103,demand/capacity=1.10,22,3,7,3,5,2,3,1,120713.04844497607
129,229,595,0.38487394957983195,0.7578947368421053,1.075883072201075,0.22034116217640018,0,0,none,0.2962009087665103,demand/capacity=1.10,24,5,9,2,5,2,3,1,121806.92650576976
130,320,595,0.5378151260504201,0.8,1.121862511574214,0.22047254685703827,0,0,none,0.3632000740762491,demand/capacity=1.13,28,4,12,1,6,1,3,1,123044.1381227132
131,321,595,0.5394957983193277,0.7578947368421053,1.121862511574214,0.22047254685703827,0,0,none,0.3632000740762491,demand/capacity=1.13,26,6,4,4,4,2,3,1,124278.71003377427
132,283,595,0.4756302521008403,0.5818181818181818,1.121862511574214,0.22047254685703827,0,0,none,0.3632000740762491,demand/capacity=1.13,26,7,9,2,3,2,3,1,125461.74282296651
133,217,595,0.36470588235294116,0.49473684210526314,1.121862511574214,0.22047254685703827,0,0,none,0.3632000740762491,demand/capacity=1.13,21,4,6,0,3,0,3,1,126527.55695890797
134,219,595,0.3680672268907563,0.49473684210526314,1.121862511574214,0.22047254685703827,0,0,none,0.3632000740762491,demand/capacity=1.13,18,3,3,1,2,1,3,1,127595.24609484943
135,278,595,0.4672268907563025,0.9882352941176471,1.121862511574214,0.22047254685703827,0,0,none,0.3632000740762491,demand/capacity=1.13,14,3,5,2,4,2,3,1,128755.00052772305
136,306,595,0.5142857142857142,0.9882352941176471,1.121862511574214,0.22047254685703827,0,0,none,0.3632000740762491,demand/capacity=1.13,16,4,9,2,5,2,3,1,129968.21010413735
137,341,595,0.573109243697479,0.9882352941176471,1.121862511574214,0.22047254685703827,0,0,none,0.3632000740762491,demand/capacity=1.13,17,12,3,8,3,2,3,1,131236.7815226569
138,242,595,0.40672268907563025,0.54,1.121862511574214,0.22047254685703827,0,0,none,0.3632000740762491,demand/capacity=1.13,19,10,7,0,3,0,3,1,132348.92179144383
139,222,595,0.373109243697479,0.5181818181818182,1.121862511574214,0.22047254685703827,0,0,none,0.3632000740762491,demand/capacity=1.13,18,10,7,2,4,2,3,1,133422.572825781
140,257,595,0.4319327731092437,0.5333333333333333,1.02015361819415,0.2178905742491729,0,0,none,0.35969848966910556,demand/capacity=1.13,19,5,6,1,4,1,3,1,134562.3314452575
141,260,595,0.4369747899159664,0.5333333333333333,1.02015361819415,0.2178905742491729,0,0,none,0.35969848966910556,demand/capacity=1.13,18,2,5,1,3,1,3,1,135710.25584013507
142,317,595,0.5327731092436975,0.990909090909091,1.02015361819415,0.2178905742491729,0,0,none,0.35969848966910556,demand/capacity=1.13,17,7,7,5,5,2,3,1,136924.43980439063
143,321,595,0.5394957983193277,0.990909090909091,1.02015361819415,0.2178905742491729,0,0,none,0.35969848966910556,demand/capacity=1.13,17,11,4,5,4,2,3,1,138141.60828877002
144,290,595,0.48739495798319327,0.7363636363636363,1.02015361819415,0.2178905742491729,0,0,none,0.35969848966910556,demand/capacity=1.13,15,13,3,5,2,2,3,1,139321.78071348154
145,167,595,0.280672268907563,0.5636363636363636,1.02015361819415,0.2178905742491729,0,0,none,0.35969848966910556,demand/capacity=1.13,14,8,7,0,4,0,3,1,140300.34319589077
146,336,595,0.5647058823529412,0.9058823529411765,1.02015361819415,0.2178905742491729,0,0,none,0.35969848966910556,demand/capacity=1.13,17,8,6,5,5,2,3,1,141555.47495074582
147,316,595,0.5310924369747899,0.9058823529411765,1.02015361819415,0.2178905742491729,0,0,none,0.35969848966910556,demand/capacity=1.13,13,11,0,6,0,2,3,1,142761.60670560086
148,285,595,0.4789915966386555,0.81,1.02015361819415,0.2178905742491729,0,0,none,0.35969848966910556,demand/capacity=1.13,11,16,5,7,3,2,3,1,143921.28542780745
149,256,595,0.43025210084033616,0.775,1.02015361819415,0.2178905742491729,0,0,none,0.35969848966910556,demand/capacity=1.13,12,18,7,3,5,2,3,1,145049.62591471992
150,315,595,0.5294117647058824,0.9818181818181818,1.1095356406579742,0.23272054034456238,0,0,up,0.4077218226669568,demand/capacity=1.15,14,11,4,3,2,2,4,1,146260.0573107233
151,382,715,0.5342657342657343,0.9833333333333333,1.1095356406579742,0.23272054034456238,0,0,up,0.4077218226669568,demand/capacity=1.15,18,8,7,2,4,2,4,1,147629.88344356877
152,331,715,0.46293706293706294,0.9833333333333333,1.1095356406579742,0.23272054034456238,0,0,up,0.4077218226669568,demand/capacity=1.15,20,9,8,5,6,2,4,1,148938.16053335206
153,301,715,0.42097902097902096,0.8272727272727273,1.1095356406579742,0.23272054034456238,0,0,up,0.4077218226669568,demand/capacity=1.15,19,13,5,6,3,2,4,1,150211.20500281447
154,314,715,0.43916083916083914,0.6,1.1095356406579742,0.23272054034456238,0,0,up,0.4077218226669568,demand/capacity=1.15,16,18,6,7,4,2,4,1,151493.65856318598
155,286,715,0.4,0.6,1.1095356406579742,0.23272054034456238,0,0,up,0.4077218226669568,demand/capacity=1.15,12,18,1,5,1,2,4,1,152726.48712355748
156,304,715,0.4251748251748252,0.9,1.1095356406579742,0.23272054034456238,0,0,up,0.4077218226669568,demand/capacity=1.15,14,16,8,3,4,2,4,1,154003.23364058536
157,358,715,0.5006993006993007,1.0,1.1095356406579742,0.23272054034456238,0,0,up,0.4077218226669568,demand/capacity=1.15,20,8,12,1,5,1,4,1,155339.35515761323
158,383,715,0.5356643356643357,1.0,1.1095356406579742,0.23272054034456238,0,0,up,0.4077218226669568,demand/capacity=1.15,23,12,3,8,3,2,4,1,156721.51343934698
159,362,715,0.5062937062937063,0.85,1.1095356406579742,0.23272054034456238,0,0,up,0.4077218226669568,demand/capacity=1.15,24,12,10,4,6,2,4,1,158082.303229665
